,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,5,284,504,0.08,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
1,5,284,504,0.08,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
2,6,284,504,0.1,2.0,0.02,,270.0,7,E2,0,0,0,0,0,0,0
3,7,284,506,0.12,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
4,7,284,506,0.12,1.0,0.01,,270.0,7,E2,0,0,0,0,0,0,0
5,8,284,507,0.13,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
6,8,284,507,0.13,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
7,9,284,507,0.15,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
8,10,284,507,0.17,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
9,11,284,507,0.18,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
10,12,284,507,0.2,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
11,13,284,507,0.22,2.24,0.02,,296.57,8,E2,0,0,0,0,0,0,1
12,14,283,509,0.23,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
13,14,283,509,0.23,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
14,15,283,509,0.25,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
15,16,283,509,0.27,1.0,0.01,,270.0,7,E2,0,0,0,0,0,0,0
16,17,283,510,0.28,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
17,17,283,510,0.28,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
18,18,283,510,0.3,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
19,18,283,510,0.3,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
20,19,283,510,0.32,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
21,20,283,510,0.33,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
22,21,283,510,0.35,3.16,0.03,,288.43,7,E2,0,0,0,0,0,0,1
23,22,282,513,0.37,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
24,22,282,513,0.37,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
25,23,282,513,0.38,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
26,24,282,513,0.4,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
27,25,282,513,0.42,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
28,26,282,513,0.43,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
29,27,282,513,0.45,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
30,28,282,513,0.47,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
31,29,282,513,0.48,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
32,30,282,513,0.5,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
33,31,282,513,0.52,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
34,32,282,513,0.53,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
35,33,282,513,0.55,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
36,34,282,513,0.57,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
37,35,282,513,0.58,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
38,36,282,513,0.6,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
39,37,282,513,0.62,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
40,38,282,513,0.63,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
41,39,282,513,0.65,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
42,40,282,513,0.67,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
43,41,282,513,0.68,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
44,42,282,513,0.7,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
45,43,282,513,0.72,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
46,44,282,513,0.73,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
47,45,282,513,0.75,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
48,46,282,513,0.77,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
49,47,282,513,0.78,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
50,48,282,513,0.8,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
51,49,282,513,0.82,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
52,50,282,513,0.83,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
53,51,282,513,0.85,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
54,52,282,513,0.87,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
55,53,282,513,0.88,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
56,54,282,513,0.9,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
57,55,282,513,0.92,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
58,56,282,513,0.93,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
59,57,282,513,0.95,0.0,0.0,0.09,0.0,1,E2,0,0,0,0,0,0,1
60,58,282,513,0.97,0.0,0.0,0.09,0.0,1,E2,0,0,0,0,0,0,1
61,59,282,513,0.98,0.0,0.0,0.09,0.0,1,E2,0,0,0,0,0,0,1
62,60,282,513,1.0,0.0,0.0,0.07,0.0,1,E2,0,0,0,0,0,0,1
63,61,282,513,1.02,0.0,0.0,0.07,0.0,1,E2,0,0,0,0,0,0,1
64,62,282,513,1.03,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
65,63,282,513,1.05,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
66,64,282,513,1.07,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
67,65,282,513,1.08,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
68,66,282,513,1.1,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
69,67,282,513,1.12,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
70,68,282,513,1.13,0.0,0.0,0.06,0.0,1,E2,0,0,0,0,0,0,1
71,69,282,513,1.15,0.0,0.0,0.04,0.0,1,E2,0,0,0,0,0,0,1
72,70,282,513,1.17,0.0,0.0,0.04,0.0,1,E2,0,0,0,0,0,0,1
73,71,282,513,1.18,0.0,0.0,0.04,0.0,1,E2,0,0,0,0,0,0,1
74,72,282,513,1.2,0.0,0.0,0.04,0.0,1,E2,0,0,0,0,0,0,1
75,73,282,513,1.22,0.0,0.0,0.03,0.0,1,E2,0,0,0,0,0,0,1
76,74,282,513,1.23,20.88,0.17,0.2,163.3,5,E2,0,0,0,0,0,0,0
77,75,302,507,1.25,0.0,0.0,0.2,0.0,1,E2,0,0,0,0,0,0,1
78,75,302,507,1.25,1.0,0.01,0.21,270.0,7,E2,0,0,0,0,0,0,0
79,76,302,508,1.27,0.0,0.0,0.21,0.0,1,E2,0,0,0,0,0,0,1
80,76,302,508,1.27,0.0,0.0,0.21,0.0,1,E2,0,0,0,0,0,0,1
81,77,302,508,1.28,0.0,0.0,0.21,0.0,1,E2,0,0,0,0,0,0,1
82,78,302,508,1.3,0.0,0.0,0.18,0.0,1,E2,0,0,0,0,0,0,1
83,79,302,508,1.32,0.0,0.0,0.18,0.0,1,E2,0,0,0,0,0,0,1
84,80,302,508,1.33,0.0,0.0,0.18,0.0,1,E2,0,0,0,0,0,0,1
85,81,302,508,1.35,0.0,0.0,0.18,0.0,1,E2,0,0,0,0,0,0,1
86,82,302,508,1.37,0.0,0.0,0.18,0.0,1,E2,0,0,0,0,0,0,1
87,83,302,508,1.38,0.0,0.0,0.18,0.0,1,E2,0,0,0,0,0,0,1
