,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,360,465,0.05,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
1,3,360,465,0.05,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
2,4,360,465,0.07,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
3,4,360,465,0.07,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
4,5,360,464,0.08,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
5,5,360,464,0.08,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
6,6,360,464,0.1,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
7,6,360,464,0.1,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
8,7,360,464,0.12,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
9,7,360,464,0.12,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
10,8,360,463,0.13,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
11,8,360,463,0.13,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
12,9,360,463,0.15,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
13,9,360,463,0.15,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
14,10,360,463,0.17,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
15,10,360,463,0.17,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
16,11,360,463,0.18,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
17,11,360,463,0.18,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
18,12,360,463,0.2,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
19,12,360,463,0.2,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
20,13,360,463,0.22,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
21,13,360,463,0.22,1.0,0.01,,90.0,3,E1,0,0,0,0,0,0,0
22,14,360,462,0.23,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
23,14,360,462,0.23,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
24,15,360,462,0.25,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
25,15,360,462,0.25,1.0,0.01,,0.0,1,E1,0,0,0,0,0,0,1
26,16,359,462,0.27,0.0,0.0,,0.0,1,E1,0,0,0,0,0,0,1
