,frame,x,y,ts,dst_px,dst_cm,speed_cms,angle,dir,box,wall_hit_B1B2,wall_hit_B2C,wall_hit_CD1,wall_hit_D1D2,wall_hit_CE1,wall_hit_E1E2,sharp_turns
0,3,356,491,0.05,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
1,3,356,491,0.05,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
2,4,356,491,0.07,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
3,4,356,491,0.07,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
4,5,356,491,0.08,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
5,5,356,491,0.08,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
6,6,356,491,0.1,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
7,6,356,491,0.1,1.0,0.01,,270.0,7,E2,0,0,0,0,0,0,0
8,7,356,492,0.12,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
9,7,356,492,0.12,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
10,8,356,492,0.13,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
11,8,356,492,0.13,1.0,0.01,,0.0,1,E2,0,0,0,0,0,0,1
12,9,355,492,0.15,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
13,9,355,492,0.15,1.0,0.01,,90.0,3,E2,0,0,0,0,0,0,0
14,10,355,491,0.17,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
15,10,355,491,0.17,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
16,11,355,491,0.18,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
17,11,355,491,0.18,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
18,12,355,491,0.2,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
19,12,355,491,0.2,1.0,0.01,,270.0,7,E2,0,0,0,0,0,0,0
20,13,355,492,0.22,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
21,13,355,492,0.22,1.0,0.01,,90.0,3,E2,0,0,0,0,0,0,0
22,14,355,491,0.23,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
23,14,355,491,0.23,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
24,15,355,491,0.25,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
25,15,355,491,0.25,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
26,16,355,491,0.27,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
27,16,355,491,0.27,1.0,0.01,,0.0,1,E2,0,0,0,0,0,0,1
28,17,354,491,0.28,0.0,0.0,,0.0,1,E2,0,0,0,0,0,0,1
